airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price,Actual_Price,Predicted_Price
2,1026,5,2,0,5,0,1,4.42,19,5102,5102,5102.0
2,1037,5,0,0,5,0,1,7.92,19,5102,5102,5345.4
2,973,5,5,0,4,0,1,10.58,19,5102,5102,5102.0
2,1006,5,5,0,4,0,1,13.08,19,5102,5102,5102.0
3,299,5,0,0,5,0,1,8.08,19,5103,5103,4692.4
3,527,5,2,0,5,0,1,6.17,19,5203,5203,6973.6
3,277,5,1,0,4,0,1,4.0,19,5891,5891,6190.6
1,872,5,5,0,4,0,1,11.42,19,6082,6082,33865.6
1,879,5,2,0,4,0,1,13.92,19,6082,6082,23746.4
1,860,5,1,0,4,0,1,24.92,19,6082,6082,5749.0
5,1548,5,4,0,2,0,1,6.92,19,6450,6450,30641.2
5,1531,5,0,0,5,0,1,6.92,19,6450,6450,32231.6
5,1537,5,2,0,4,0,1,16.08,19,6450,6450,18993.6
5,1545,5,1,0,5,0,1,16.67,19,6450,6450,15201.2
5,1531,5,0,0,4,0,1,16.92,19,6450,6450,31273.8
1,810,5,2,0,0,0,1,18.5,19,6502,6502,24538.4
1,879,5,2,0,2,0,1,21.25,19,6502,6502,43987.8
1,872,5,5,0,5,0,1,22.58,19,6502,6502,44605.0
1,811,5,0,0,5,0,1,9.08,19,6510,6510,10972.8
1,825,5,0,0,3,0,1,8.17,19,6817,6817,25891.4
1,863,5,4,0,5,0,1,10.08,19,6922,6922,44986.8
3,553,5,0,0,5,0,1,6.0,19,7095,7095,11434.2
1,817,5,1,0,3,0,1,17.92,19,7152,7152,26379.8
1,792,5,4,0,4,0,1,24.75,19,8836,8836,23209.2
1,814,5,4,1,0,0,1,24.5,19,9746,9746,14689.6
1,814,5,4,1,2,0,1,28.25,19,9746,9746,25659.6
1,799,5,2,1,0,0,1,17.92,19,10022,10022,26301.4
5,1433,5,2,1,5,0,1,31.25,19,10756,10756,10688.4
1,850,5,5,0,5,0,1,23.92,19,10512,10512,37946.8
5,1434,5,1,1,5,0,1,16.67,19,12356,12356,11107.8
5,1434,5,1,1,5,0,1,17.33,19,12356,12356,11107.8
5,1434,5,1,1,2,0,1,12.25,19,13916,13916,16743.6
0,1165,5,5,0,0,0,1,13.5,20,2074,2074,2679.4
0,1197,5,1,0,5,0,1,16.17,20,2074,2074,5304.4
3,298,5,3,2,3,0,1,1.58,20,2124,2124,2124.0
3,310,5,4,2,4,0,1,1.58,20,2124,2124,3168.4
3,129,5,2,2,2,0,1,1.75,20,2124,2124,2124.0
3,193,5,2,2,5,0,1,1.75,20,2124,2124,2124.0
0,1147,5,5,2,5,0,1,1.92,20,2124,2124,2124.0
1,783,5,2,2,2,0,1,1.75,20,2132,2132,13263.2
1,788,5,5,0,5,0,1,26.0,20,3948,3948,11264.0
3,329,5,2,0,3,0,1,5.17,20,4056,4056,3862.8
3,281,5,2,0,5,0,1,5.67,20,4056,4056,4061.2
3,530,5,2,0,3,0,1,6.33,20,4056,4056,3862.8
3,285,5,2,0,5,0,1,6.5,20,4056,4056,4058.6
3,197,5,0,0,2,0,1,6.83,20,4056,4056,4058.6
3,294,5,0,0,5,0,1,6.75,20,4284,4284,4895.4
5,1519,5,2,0,2,0,1,24.17,20,4658,4658,12258.4
3,282,5,1,0,0,0,1,7.08,20,4634,4634,4058.6
3,406,5,1,0,0,0,1,7.83,20,4788,4788,5196.0
3,307,5,1,0,0,0,1,6.92,20,4917,4917,4917.0
2,1027,5,1,0,4,0,1,4.67,20,5102,5102,4746.4
2,1061,5,1,0,4,0,1,6.83,20,5102,5102,5472.8
2,1022,5,4,0,2,0,1,7.67,20,5102,5102,5212.4
2,1018,5,5,0,4,0,1,10.0,20,5102,5102,5102.0
2,1006,5,5,0,4,0,1,11.42,20,5102,5102,5102.0
2,1022,5,4,0,5,0,1,13.58,20,5102,5102,5102.0
2,1061,5,1,0,2,0,1,14.33,20,5102,5102,5504.8
3,384,5,2,0,5,0,1,3.75,20,5103,5103,4926.6
3,11,5,1,0,4,0,1,5.5,20,5103,5103,4447.8
3,593,5,0,0,5,0,1,6.33,20,6017,6017,5606.6
1,879,5,2,0,4,0,1,13.92,20,6082,6082,34117.6
5,1547,5,0,0,2,0,1,6.42,20,6450,6450,27303.6
5,1531,5,0,0,5,0,1,7.58,20,6450,6450,18545.6
5,1550,5,4,0,2,0,1,8.25,20,6450,6450,31116.8
5,1558,5,4,0,5,0,1,10.0,20,6450,6450,41317.4
5,1556,5,5,0,4,0,1,13.92,20,6450,6450,18118.2
5,1556,5,5,0,2,0,1,20.08,20,6450,6450,16705.8
5,1560,5,2,0,4,0,1,16.33,20,6710,6710,18670.2
1,863,5,4,0,2,0,1,6.25,20,6502,6502,5482.0
1,724,5,0,0,3,0,1,8.58,20,6502,6502,25744.4
1,797,5,1,0,2,0,1,9.17,20,6502,6502,35365.6
1,863,5,4,0,5,0,1,10.08,20,6502,6502,35365.6
1,797,5,1,0,5,0,1,13.0,20,6502,6502,35365.6
1,872,5,5,0,0,0,1,15.0,20,6502,6502,25579.4
1,879,5,2,0,0,0,1,17.5,20,6502,6502,15604.2
1,810,5,2,0,2,0,1,22.25,20,6502,6502,35011.6
5,1532,5,2,0,4,0,1,15.08,20,7135,7135,28893.8
5,1532,5,2,0,4,0,1,17.25,20,7135,7135,15853.4
2,1061,5,1,0,2,0,1,12.17,20,7617,7617,6712.2
1,795,5,2,1,5,0,1,24.75,20,8186,8186,7428.4
1,795,5,2,1,3,0,1,28.83,20,8186,8186,7867.2
1,814,5,4,1,0,0,1,24.5,20,9051,9051,14689.6
1,792,5,4,1,5,0,1,11.92,20,9256,9256,14100.4
5,1501,5,0,1,5,0,1,8.25,20,10006,10006,26067.2
1,814,5,4,1,2,0,1,28.25,20,10028,10028,18571.4
1,824,5,1,0,5,0,1,17.42,20,11813,11813,6004.2
5,1433,5,2,1,2,0,1,26.17,20,12315,12315,26554.2
5,1434,5,1,0,2,0,1,12.25,20,13916,13916,23851.0
5,1510,5,4,2,4,0,1,1.67,21,2074,2074,9518.0
5,1495,5,1,2,1,0,1,1.83,21,2074,2074,9518.0
0,1197,5,1,0,4,0,1,3.92,21,2074,2074,3706.2
0,1165,5,5,0,0,0,1,13.5,21,2074,2074,2262.0
0,1197,5,1,0,5,0,1,16.17,21,2074,2074,4269.8
3,298,5,3,2,3,0,1,1.58,21,2124,2124,2124.0
2,1001,5,1,2,1,0,1,1.58,21,2124,2124,2632.0
3,484,5,1,2,4,0,1,1.58,21,2124,2124,2250.4
2,1032,5,0,2,2,0,1,1.58,21,2124,2124,2124.0
2,1096,5,0,2,0,0,1,1.67,21,2124,2124,2124.0
2,1097,5,2,2,2,0,1,1.67,21,2124,2124,2124.0
3,341,5,5,2,5,0,1,1.75,21,2124,2124,2240.2
2,1042,5,5,2,5,0,1,1.75,21,2124,2124,2124.0
3,287,5,1,2,1,0,1,1.83,21,2124,2124,2279.4
3,310,5,4,2,4,0,1,1.58,21,2230,2230,2820.8
3,109,5,0,2,2,0,1,1.75,21,2230,2230,2208.6
1,788,5,5,0,5,0,1,26.0,21,3633,3633,11264.0
3,530,5,2,0,5,0,1,4.08,21,4056,4056,3927.2
3,281,5,2,0,5,0,1,5.67,21,4056,4056,4058.6
3,197,5,0,0,5,0,1,8.0,21,4056,4056,4565.2
1,823,5,5,0,5,0,1,25.5,21,4200,4200,6111.2
2,1074,5,1,0,0,0,1,10.25,21,4750,4750,4489.4
3,293,5,4,0,0,0,1,5.17,21,4917,4917,4768.2
0,1215,5,1,0,5,0,1,14.42,21,5101,5101,3650.2
2,1012,5,4,0,0,0,1,3.67,21,5102,5102,5350.6
2,1091,5,0,0,5,0,1,6.92,21,5102,5102,5102.0
2,973,5,5,0,4,0,1,8.92,21,5102,5102,5102.0
2,1005,5,0,0,5,0,1,9.17,21,5102,5102,4864.8
2,1075,5,0,1,3,0,1,10.58,21,5102,5102,5102.0
2,973,5,5,0,4,0,1,10.58,21,5102,5102,5102.0
2,1003,5,4,0,5,0,1,11.5,21,5102,5102,5102.0
2,1018,5,5,0,4,0,1,11.67,21,5102,5102,5102.0
2,1022,5,4,0,5,0,1,13.58,21,5102,5102,5102.0
3,384,5,2,0,5,0,1,3.75,21,5103,5103,5018.0
3,443,5,0,0,2,0,1,5.25,21,5103,5103,4550.2
1,824,5,1,0,5,0,1,17.42,21,5145,5145,6002.6
3,11,5,1,0,4,0,1,5.5,21,5560,5560,4611.6
3,293,5,4,0,2,0,1,7.08,21,5978,5978,4410.6
3,527,5,2,0,5,0,1,6.17,21,5691,5691,6735.2
1,724,5,0,0,4,0,1,17.33,21,6082,6082,42904.8
5,1548,5,4,0,2,0,1,6.92,21,6450,6450,42736.8
5,1555,5,5,0,4,0,1,9.92,21,6450,6450,6722.4
5,1558,5,4,0,5,0,1,10.0,21,6450,6450,42316.4
5,1550,5,4,0,5,0,1,13.92,21,6450,6450,31537.2
5,1560,5,2,0,4,0,1,14.17,21,6450,6450,21810.2
5,1556,5,5,0,4,0,1,14.92,21,6450,6450,30704.2
5,1537,5,2,0,4,0,1,15.08,21,6450,6450,20093.6
5,1531,5,0,0,4,0,1,16.92,21,6450,6450,46315.2
5,1540,5,0,0,4,0,1,18.0,21,6450,6450,20455.4
5,1537,5,2,0,2,0,1,21.25,21,6450,6450,19634.0
1,863,5,4,0,2,0,1,6.25,21,6502,6502,16021.2
1,825,5,0,0,3,0,1,8.17,21,6502,6502,35095.6
1,870,5,1,0,2,0,1,9.25,21,6502,6502,33949.6
1,863,5,4,0,5,0,1,10.08,21,6502,6502,44986.8
1,860,5,1,0,3,0,1,16.17,21,6502,6502,25744.4
1,818,5,1,0,3,0,1,19.67,21,6645,6645,16711.2
5,1494,5,4,0,0,0,1,4.58,21,7006,7006,14772.8
5,1535,5,1,0,2,0,1,9.5,21,7135,7135,47115.2
5,1532,5,2,0,4,0,1,15.08,21,7135,7135,18032.6
5,1535,5,1,0,5,0,1,15.83,21,7135,7135,20995.0
4,1333,5,4,0,4,0,1,21.42,21,6969,6969,5439.4
1,872,5,5,0,2,0,1,22.33,21,7174,7174,22558.4
3,31,5,4,0,2,0,1,5.42,21,8214,8214,10697.4
1,817,5,1,0,2,0,1,11.25,21,12663,12663,24691.6
5,1434,5,1,0,2,0,1,12.25,21,13916,13916,26500.8
5,1512,5,2,2,5,0,1,1.75,22,2074,2074,9518.0
5,1495,5,1,2,1,0,1,1.83,22,2074,2074,13240.0
5,1500,5,1,2,4,0,1,1.83,22,2074,2074,13240.0
5,1505,5,5,2,5,0,1,1.83,22,2074,2074,9518.0
0,1197,5,1,0,4,0,1,3.92,22,2074,2074,2682.6
0,1174,5,0,0,5,0,1,7.5,22,2074,2074,2074.0
0,1165,5,5,0,4,0,1,11.75,22,2074,2074,2037.2
0,1165,5,5,0,0,0,1,13.5,22,2074,2074,2450.0
0,1197,5,1,0,5,0,1,16.17,22,2074,2074,4135.2
2,1001,5,1,2,1,0,1,1.58,22,2124,2124,2456.8
3,310,5,4,2,4,0,1,1.58,22,2124,2124,2820.8
2,1096,5,0,2,0,0,1,1.67,22,2124,2124,2124.0
2,1097,5,2,2,2,0,1,1.67,22,2124,2124,2124.0
2,1042,5,5,2,5,0,1,1.75,22,2124,2124,2124.0
2,1008,5,5,2,3,0,1,1.75,22,2124,2124,2124.0
3,287,5,1,2,1,0,1,1.83,22,2124,2124,2279.4
0,1147,5,5,2,5,0,1,1.92,22,2124,2124,2124.0
1,783,5,2,2,2,0,1,1.75,22,2132,2132,13263.2
1,822,5,2,0,2,0,1,24.75,22,3951,3951,13407.8
3,329,5,2,0,3,0,1,5.17,22,4056,4056,3862.8
3,321,5,1,0,0,0,1,6.5,22,4056,4056,4263.2
3,281,5,2,0,3,0,1,7.92,22,4056,4056,3862.8
0,1215,5,1,0,5,0,1,14.42,22,4200,4200,2661.6
3,293,5,4,0,0,0,1,5.17,22,4284,4284,4894.8
3,282,5,1,0,0,0,1,7.08,22,4421,4421,4107.2
3,332,5,2,0,5,0,1,5.58,22,4917,4917,4021.6
2,1027,5,1,0,4,0,1,4.67,22,5102,5102,4746.4
2,1006,5,5,0,4,0,1,11.42,22,5102,5102,5102.0
2,1017,5,5,0,4,0,1,12.42,22,5102,5102,5102.0
2,1061,5,1,0,2,0,1,14.33,22,5102,5102,6309.4
3,384,5,2,0,5,0,1,3.75,22,5103,5103,5007.6
3,11,5,1,0,4,0,1,5.5,22,5103,5103,4611.6
1,824,5,1,0,5,0,1,17.42,22,5460,5460,7000.2
0,1215,5,1,0,2,0,1,11.42,22,5556,5556,4969.8
1,814,5,4,0,0,0,1,26.33,22,5833,5833,13644.2
1,724,5,0,0,4,0,1,17.33,22,6082,6082,51611.0
1,863,5,4,0,4,0,1,22.92,22,6082,6082,6001.0
5,1558,5,4,0,2,0,1,6.58,22,6450,6450,30031.6
5,1531,5,0,0,5,0,1,7.58,22,6450,6450,6450.0
5,1547,5,0,0,5,0,1,8.0,22,6450,6450,25355.8
5,1540,5,0,0,5,0,1,8.0,22,6450,6450,18105.4
5,1550,5,4,0,2,0,1,8.25,22,6450,6450,43660.4
5,1548,5,4,0,5,0,1,8.5,22,6450,6450,17284.4
5,1545,5,1,0,5,0,1,14.42,22,6450,6450,25355.8
5,1534,5,1,0,5,0,1,16.17,22,6450,6450,17398.4
5,1545,5,1,0,5,0,1,16.67,22,6450,6450,25273.0
5,1556,5,5,0,2,0,1,21.92,22,6450,6450,6628.0
5,1537,5,2,0,2,0,1,23.08,22,6450,6450,18769.0
5,1560,5,2,0,2,0,1,24.33,22,6710,6710,31514.0
5,1537,5,2,0,4,0,1,16.08,22,6765,6765,31537.2
5,1556,5,5,0,2,0,1,20.08,22,6765,6765,30411.6
5,1537,5,2,0,2,0,1,21.25,22,6765,6765,30313.6
1,825,5,0,0,3,0,1,8.17,22,6502,6502,35365.6
1,724,5,0,0,3,0,1,8.58,22,6502,6502,25744.4
1,872,5,5,0,0,0,1,15.0,22,6502,6502,25663.4
1,860,5,1,0,3,0,1,16.17,22,6502,6502,25744.4
5,1560,5,2,0,4,0,1,17.33,22,7025,7025,19045.6
5,1560,5,2,0,2,0,1,22.5,22,7025,7025,31145.4
5,1535,5,1,0,2,0,1,9.5,22,7135,7135,44967.4
5,1532,5,2,0,4,0,1,15.08,22,7135,7135,33227.0
5,1535,5,1,0,5,0,1,15.17,22,7135,7135,19541.6
5,1532,5,2,0,4,0,1,17.25,22,7135,7135,18586.0
3,593,5,0,0,5,0,1,6.33,22,6930,6930,5583.2
1,797,5,1,0,2,0,1,12.75,22,7174,7174,22920.8
2,1061,5,1,0,2,0,1,12.17,22,7617,7617,6712.2
1,796,5,1,1,5,0,1,14.33,22,8186,8186,15853.2
1,796,5,1,1,3,0,1,18.42,22,8186,8186,25744.4
1,795,5,2,1,5,0,1,24.75,22,8501,8501,7263.4
1,795,5,2,1,3,0,1,28.83,22,8501,8501,7040.6
1,814,5,4,0,4,0,1,20.92,22,8906,8906,9070.4
1,799,5,2,1,2,0,1,21.67,22,9707,9707,11588.0
5,1502,5,0,2,2,0,1,1.75,23,2074,2074,9518.0
5,1500,5,1,2,4,0,1,1.83,23,2074,2074,13240.0
0,1174,5,0,0,3,0,1,9.5,23,2074,2074,2074.0
3,298,5,3,2,3,0,1,1.58,23,2124,2124,2124.0
2,1096,5,0,2,0,0,1,1.67,23,2124,2124,2124.0
0,1167,5,5,2,5,0,1,1.92,23,2124,2124,2124.0
1,786,5,1,0,0,0,1,8.58,23,3623,3623,11367.0
1,788,5,5,0,0,0,1,18.67,23,3633,3633,8721.2
1,788,5,5,0,5,0,1,26.0,23,3633,3633,3707.4
1,822,5,2,0,2,0,1,24.75,23,3951,3951,4377.2
3,530,5,2,0,5,0,1,4.08,23,4056,4056,3927.2
3,285,5,2,0,5,0,1,4.42,23,4056,4056,4741.6
3,281,5,2,0,3,0,1,7.92,23,4056,4056,3862.8
2,1074,5,1,0,0,0,1,10.25,23,4081,4081,4489.4
0,1215,5,1,0,5,0,1,16.25,23,4200,4200,2661.6
3,527,5,2,0,5,0,1,6.17,23,4221,4221,6659.2
5,1521,5,4,0,2,0,1,8.75,23,4658,4658,12095.0
5,1521,5,4,0,4,0,1,22.08,23,4658,4658,12095.0
3,296,5,4,0,2,0,1,7.75,23,4634,4634,4063.8
0,1215,5,1,0,2,0,1,11.42,23,5101,5101,4184.4
0,1215,5,1,0,5,0,1,14.42,23,5101,5101,2367.8
2,1027,5,1,0,4,0,1,4.67,23,5102,5102,4746.4
2,1090,5,0,0,5,0,1,8.92,23,5102,5102,5102.0
2,973,5,5,0,4,0,1,8.92,23,5102,5102,5102.0
2,1018,5,5,0,4,0,1,11.67,23,5102,5102,5102.0
2,1017,5,5,0,4,0,1,12.42,23,5102,5102,5102.0
2,1022,5,4,0,5,0,1,13.58,23,5102,5102,5102.0
2,1017,5,5,0,4,0,1,14.08,23,5102,5102,5102.0
2,1012,5,4,0,0,0,1,3.67,23,5765,5765,4861.6
1,724,5,0,0,4,0,1,17.33,23,6082,6082,42571.8
5,1558,5,4,0,2,0,1,8.42,23,6450,6450,42799.8
5,1555,5,5,0,4,0,1,9.92,23,6450,6450,6431.0
5,1547,5,0,0,5,0,1,10.92,23,6450,6450,25355.8
5,1548,5,4,0,5,0,1,11.42,23,6450,6450,30283.8
5,1558,5,4,0,2,0,1,6.58,23,6765,6765,42772.6
5,1550,5,4,0,2,0,1,8.25,23,6765,6765,43250.4
5,1548,5,4,0,5,0,1,8.5,23,6765,6765,17551.4
1,825,5,0,0,3,0,1,8.17,23,6502,6502,35365.6
1,863,5,4,0,5,0,1,10.08,23,6502,6502,35365.6
1,870,5,1,0,3,0,1,17.17,23,6502,6502,6085.0
1,879,5,2,0,0,0,1,17.5,23,6502,6502,34366.6
1,810,5,2,0,0,0,1,18.5,23,6502,6502,33286.6
5,1494,5,4,0,0,0,1,4.58,23,7006,7006,20177.6
5,1534,5,1,0,5,0,1,13.92,23,7025,7025,40311.8
1,795,5,2,1,3,0,1,28.83,23,8606,8606,7040.6
1,814,5,4,0,4,0,1,20.92,23,8906,8906,9070.4
3,31,5,4,0,2,0,1,5.42,23,13884,13884,9161.2
3,31,5,4,0,0,0,1,4.5,23,14085,14085,9625.8
5,1512,5,2,2,5,0,1,1.75,24,2074,2074,13240.0
5,1505,5,5,2,5,0,1,1.83,24,2074,2074,5796.0
0,1197,5,1,0,4,0,1,3.92,24,2074,2074,2556.0
0,1174,5,0,0,5,0,1,7.5,24,2074,2074,2074.0
0,1165,5,5,0,0,0,1,13.5,24,2074,2074,2629.4
2,1096,5,0,2,0,0,1,1.67,24,2124,2124,2124.0
2,1097,5,2,2,2,0,1,1.67,24,2124,2124,2124.0
2,1042,5,5,2,5,0,1,1.75,24,2124,2124,2124.0
0,1147,5,5,2,5,0,1,1.92,24,2124,2124,2124.0
3,109,5,0,2,2,0,1,1.75,24,2493,2493,2662.6
4,1327,5,0,0,4,0,1,17.5,24,3670,3670,4025.4
1,822,5,2,0,2,0,1,24.75,24,3951,3951,4377.2
3,277,5,1,0,4,0,1,4.0,24,3956,3956,5036.0
3,282,5,1,0,4,0,1,4.33,24,4056,4056,4136.8
3,530,5,2,0,3,0,1,6.33,24,4056,4056,3927.2
5,1521,5,4,0,4,0,1,22.08,24,4658,4658,4929.4
5,1521,5,4,0,2,0,1,8.75,24,4962,4962,12209.8
3,296,5,4,0,2,0,1,7.75,24,4634,4634,4063.8
3,294,5,0,0,5,0,1,6.75,24,4917,4917,4768.8
3,307,5,1,0,0,0,1,6.92,24,4917,4917,4917.0
3,285,5,2,0,5,0,1,4.42,24,4998,4998,4242.4
2,967,5,2,0,5,0,1,5.5,24,5102,5102,4746.4
2,1022,5,4,0,0,0,1,6.42,24,5102,5102,5569.0
2,1037,5,0,0,5,0,1,7.92,24,5102,5102,5551.8
2,1005,5,0,0,5,0,1,9.17,24,5102,5102,4864.8
2,1018,5,5,0,4,0,1,11.67,24,5102,5102,5102.0
2,1006,5,5,0,4,0,1,13.08,24,5102,5102,5102.0
2,1022,5,4,0,5,0,1,13.58,24,5102,5102,5102.0
3,449,5,4,0,2,0,1,6.42,24,5103,5103,5611.6
1,825,5,0,0,4,0,1,16.92,24,6082,6082,24160.4
1,724,5,0,0,4,0,1,17.33,24,6082,6082,24973.4
1,810,5,2,0,2,0,1,22.25,24,6082,6082,43717.8
5,1531,5,0,0,5,0,1,6.92,24,6450,6450,18545.6
5,1540,5,0,0,5,0,1,8.67,24,6450,6450,19592.8
5,1547,5,0,0,5,0,1,10.92,24,6450,6450,17128.8
5,1548,5,4,0,5,0,1,11.42,24,6450,6450,31791.4
5,1537,5,2,0,2,0,1,21.25,24,6450,6450,40968.4
5,1560,5,2,0,2,0,1,22.5,24,6450,6450,31514.0
5,1537,5,2,0,2,0,1,23.08,24,6450,6450,40968.4
1,797,5,1,0,3,0,1,17.08,24,6502,6502,35365.6
1,810,5,2,0,0,0,1,18.5,24,6502,6502,42634.8
5,1535,5,1,0,5,0,1,15.83,24,7135,7135,33403.6
1,860,5,1,0,2,0,1,8.25,24,6922,6922,35533.6
2,1061,5,1,0,2,0,1,12.17,24,7617,7617,6712.2
1,799,5,2,1,2,0,1,21.67,24,8867,8867,16638.2
1,814,5,4,1,2,0,1,28.25,24,9851,9851,19805.6
5,1433,5,2,1,5,0,1,28.33,24,10809,10809,18439.2
1,850,5,5,0,5,0,1,23.92,24,10740,10740,28792.6
5,1434,5,1,0,2,0,1,12.75,24,14021,14021,35742.0
5,1498,5,2,2,2,0,1,1.75,25,2074,2074,9518.0
5,1505,5,5,2,5,0,1,1.83,25,2074,2074,5796.0
0,1175,5,5,0,4,0,1,9.08,25,2074,2074,2074.0
0,1165,5,5,0,4,0,1,11.75,25,2074,2074,2037.2
0,1165,5,5,0,0,0,1,13.5,25,2074,2074,2629.4
2,1032,5,0,2,2,0,1,1.58,25,2124,2124,2124.0
3,193,5,2,2,5,0,1,1.75,25,2124,2124,2124.0
3,287,5,1,2,1,0,1,1.83,25,2124,2124,2279.4
1,783,5,2,2,2,0,1,1.75,25,2132,2132,9552.8
0,1197,5,1,0,5,0,1,16.17,25,3543,3543,4168.2
1,824,5,1,0,5,0,1,17.42,25,3885,3885,16612.6
3,527,5,2,0,5,0,1,6.17,25,3956,3956,5450.6
3,530,5,2,0,5,0,1,4.08,25,4056,4056,3927.2
3,282,5,1,0,4,0,1,4.33,25,4056,4056,4061.2
3,197,5,0,0,2,0,1,5.75,25,4056,4056,4176.8
3,530,5,2,0,3,0,1,6.33,25,4056,4056,3927.2
3,285,5,2,0,5,0,1,6.5,25,4056,4056,4261.2
3,197,5,0,0,2,0,1,6.83,25,4056,4056,4289.8
3,296,5,4,0,2,0,1,7.75,25,4056,4056,4063.8
3,281,5,2,0,3,0,1,7.92,25,4056,4056,3927.2
3,332,5,2,0,5,0,1,5.58,25,4284,4284,3460.4
2,1036,5,1,0,0,0,1,8.0,25,4731,4731,4517.4
2,1061,5,1,0,4,0,1,6.83,25,5102,5102,5472.8
2,1091,5,0,0,5,0,1,6.92,25,5102,5102,5102.0
2,1037,5,0,0,5,0,1,7.92,25,5102,5102,5448.6
2,1075,5,0,1,3,0,1,10.58,25,5102,5102,4991.4
2,973,5,5,0,4,0,1,10.58,25,5102,5102,5102.0
2,1003,5,4,0,5,0,1,11.5,25,5102,5102,5102.0
2,1006,5,5,0,4,0,1,13.08,25,5102,5102,5102.0
2,1017,5,5,0,4,0,1,14.08,25,5102,5102,5102.0
2,1061,5,1,0,2,0,1,14.33,25,5102,5102,5504.8
3,593,5,0,0,5,0,1,6.33,25,5103,5103,5491.8
3,449,5,4,0,2,0,1,6.42,25,5103,5103,5611.6
3,31,5,4,0,2,0,1,5.42,25,5941,5941,5695.0
1,860,5,1,0,2,0,1,8.25,25,6082,6082,35365.6
1,872,5,5,0,4,0,1,11.42,25,6082,6082,15268.2
1,810,5,2,0,4,0,1,14.92,25,6082,6082,34198.6
1,860,5,1,0,4,0,1,24.92,25,6082,6082,6001.0
1,870,5,1,0,4,0,1,25.92,25,6082,6082,5656.4
5,1547,5,0,0,2,0,1,6.42,25,6450,6450,27366.6
5,1558,5,4,0,2,0,1,6.58,25,6450,6450,32036.2
5,1550,5,4,0,2,0,1,8.25,25,6450,6450,30706.8
5,1540,5,0,0,5,0,1,8.67,25,6450,6450,19695.8
5,1550,5,4,0,2,0,1,10.08,25,6450,6450,44385.8
5,1550,5,4,0,5,0,1,14.58,25,6450,6450,42641.6
5,1537,5,2,0,4,0,1,15.08,25,6450,6450,18503.2
5,1560,5,2,0,4,0,1,16.33,25,6450,6450,31109.8
5,1560,5,2,0,4,0,1,17.33,25,6450,6450,44080.8
1,860,5,1,0,5,0,1,12.08,25,6502,6502,35952.0
1,797,5,1,0,5,0,1,13.0,25,6502,6502,26330.8
1,870,5,1,0,5,0,1,13.08,25,6502,6502,35952.0
1,872,5,5,0,0,0,1,14.75,25,6502,6502,34012.6
1,850,5,5,0,3,0,1,28.92,25,6645,6645,26614.8
2,1009,5,1,0,5,0,1,13.42,25,6728,6728,6787.2
5,1532,5,2,0,4,0,1,15.08,25,7135,7135,29258.2
5,1535,5,1,0,2,0,1,11.33,25,7660,7660,43156.8
1,795,5,2,1,3,0,1,28.83,25,8186,8186,7338.4
5,1434,5,1,1,5,0,1,16.67,25,10809,10809,10787.8
5,1502,5,0,2,2,0,1,1.75,26,2074,2074,13240.0
0,1197,5,1,0,4,0,1,3.92,26,2074,2074,2556.0
0,1165,5,5,0,0,0,1,13.5,26,2074,2074,2262.0
2,1032,5,0,2,2,0,1,1.58,26,2124,2124,2124.0
0,1236,5,0,2,0,0,1,1.67,26,2124,2124,2124.0
3,109,5,0,2,2,0,1,1.75,26,2124,2124,2450.0
3,129,5,2,2,2,0,1,1.75,26,2124,2124,2145.2
3,287,5,1,2,1,0,1,1.83,26,2124,2124,2279.4
0,1215,5,1,0,2,0,1,11.42,26,3175,3175,3709.6
4,1330,5,5,0,4,0,1,9.25,26,3408,3408,3408.0
1,788,5,5,0,0,0,1,18.67,26,3633,3633,11367.0
1,788,5,5,0,5,0,1,26.0,26,3633,3633,3670.2
3,530,5,2,0,5,0,1,4.08,26,4056,4056,3927.2
3,282,5,1,0,0,0,1,7.08,26,4056,4056,4171.6
2,1074,5,1,0,0,0,1,10.25,26,4081,4081,4489.4
3,11,5,1,0,4,0,1,5.5,26,4284,4284,4271.0
3,332,5,2,0,5,0,1,5.58,26,4284,4284,3632.6
5,1521,5,4,0,2,0,1,8.75,26,4658,4658,5002.4
5,1517,5,1,0,2,0,1,13.17,26,4658,4658,4948.4
5,1517,5,1,0,4,0,1,26.5,26,4658,4658,11980.2
2,1012,5,4,0,0,0,1,3.67,26,4501,4501,4861.6
3,31,5,4,0,2,0,1,5.42,26,4746,4746,5468.8
2,1022,5,4,0,0,0,1,6.42,26,5102,5102,5569.0
2,1061,5,1,0,0,0,1,7.67,26,5102,5102,5993.6
2,1037,5,0,0,5,0,1,7.92,26,5102,5102,4864.8
2,973,5,5,0,4,0,1,8.92,26,5102,5102,5102.0
2,1005,5,0,0,5,0,1,9.17,26,5102,5102,4864.8
2,1006,5,5,0,4,0,1,13.08,26,5102,5102,5102.0
2,1017,5,5,0,4,0,1,14.08,26,5102,5102,5102.0
3,299,5,0,0,5,0,1,8.08,26,5103,5103,5103.0
1,824,5,1,0,5,0,1,17.42,26,5775,5775,16798.6
1,724,5,0,0,4,0,1,17.33,26,6082,6082,24160.4
1,810,5,2,0,2,0,1,22.25,26,6082,6082,43570.8
1,863,5,4,0,4,0,1,22.92,26,6082,6082,5230.0
5,1540,5,0,0,5,0,1,8.0,26,6450,6450,30641.2
